355;1.174424
356;1.171686
357;1.168961
358;1.166251
359;1.179942
360;1.177221
361;1.174513
362;1.171819
363;1.169138
364;1.166470
365;1.163815
366;1.161174
367;1.174636
368;1.171984
369;1.169345
370;1.166718
371;1.164104
372;1.161503
373;1.174790
374;1.172179
375;1.169580
376;1.166994
377;1.164419
378;1.161858
379;1.174974
380;1.172402
381;1.169842
382;1.167295
383;1.180289
384;1.177731
385;1.175186
386;1.172652
387;1.170130
388;1.167620
389;1.180451
390;1.177932
391;1.175423
392;1.172926
393;1.170441
394;1.167967
395;1.165504
396;1.163053
397;1.175685
398;1.173224
399;1.170774
400;1.168336
401;1.180855
402;1.178407
403;1.175970
404;1.173544
405;1.171129
406;1.168724
407;1.166330
408;1.163946
409;1.176277
410;1.173884
411;1.171502
412;1.169131
413;1.166770
414;1.164419
415;1.162078
416;1.159747
417;1.157427
418;1.155116
419;1.167226
420;1.164906
421;1.176950
422;1.174622
423;1.172304
424;1.169996
425;1.167697
426;1.165409
427;1.163129
428;1.160860
429;1.158600
430;1.156350
431;1.168183
432;1.165924
433;1.177695
434;1.175428
435;1.173170
436;1.170922
437;1.168683
438;1.166453
439;1.178092
440;1.175854
441;1.173625
442;1.171406
443;1.182950
444;1.180723
445;1.178504
446;1.176295
447;1.174094
448;1.171902
449;1.183321
450;1.181121
451;1.178931
452;1.176749
453;1.174575
454;1.172411
455;1.170255
456;1.168107
457;1.179370
458;1.177215
459;1.175068
460;1.172930
461;1.184105
462;1.181959
463;1.193079
464;1.190926
465;1.188781
466;1.186645
467;1.197679
468;1.195536
469;1.193401
470;1.191274
471;1.189155
472;1.187045
473;1.184942
474;1.182848
475;1.180761
476;1.178683
477;1.176612
478;1.174549
479;1.185379
480;1.183309
481;1.181247
482;1.179193
483;1.177146
484;1.175107
485;1.173076
486;1.171052
487;1.181742
488;1.179712
489;1.177689
490;1.175673
491;1.186285
492;1.184262
493;1.182247
494;1.180240
495;1.178239
496;1.176246
497;1.174260
498;1.172282
499;1.182761
500;1.180776
501;1.178798
502;1.176827
503;1.187230
504;1.185253
505;1.183282
506;1.181319
507;1.179363
508;1.177414
509;1.187716
510;1.185760
511;1.183812
512;1.181870
513;1.179935
514;1.178007
515;1.176086
516;1.174171
517;1.172263
518;1.170362
519;1.168468
520;1.166580
521;1.176705
522;1.174811
523;1.184892
524;1.182992
525;1.181098
526;1.179211
527;1.177330
528;1.175456
529;1.173588
530;1.171726
531;1.169871
532;1.168022
533;1.166179
534;1.164343
535;1.162513
536;1.160689
537;1.158871
538;1.157059
539;1.155254
540;1.153454
541;1.163294
542;1.161488
543;1.159689
544;1.157895
545;1.156107
546;1.154326
547;1.164076
548;1.162288
549;1.160506
550;1.158730
551;1.156960
552;1.155196
553;1.153438
554;1.151685
555;1.149938
556;1.148197
557;1.157813
558;1.156066
559;1.154324
560;1.152588
561;1.150858
562;1.149134
563;1.158664
564;1.156934
565;1.155209
566;1.153490
567;1.151776
568;1.150068
569;1.159514
570;1.157800
571;1.167208
572;1.165489
573;1.163775
574;1.162066
575;1.160363
576;1.158665
577;1.167992
578;1.166289
579;1.164591
580;1.162898
581;1.161211
582;1.159529
583;1.157852
584;1.156181
585;1.154514
586;1.152853
587;1.162057
588;1.160391
589;1.158729
590;1.157073
591;1.155422
592;1.153776
593;1.162902
594;1.161251
595;1.159604
596;1.157963
597;1.156327
598;1.154695
599;1.163745
600;1.162109
601;1.171124
602;1.169482
603;1.167846
604;1.166214
605;1.164587
606;1.162965
607;1.171906
608;1.170279
609;1.168657
610;1.167039
611;1.165427
612;1.163819
613;1.172687
614;1.171074
615;1.169466
616;1.167863
617;1.176678
618;1.175070
619;1.183851
620;1.182239
621;1.180631
622;1.179028
623;1.177429
624;1.175835
625;1.174246
626;1.172661
627;1.171081
628;1.169506
629;1.167935
630;1.166368
631;1.175024
632;1.173453
633;1.171886
634;1.170324
635;1.168767
636;1.167214
637;1.165665
638;1.164121
639;1.162581
640;1.161045
641;1.169597
642;1.168056
643;1.176577
644;1.175032
645;1.173492
646;1.171956
647;1.180428
648;1.178888
649;1.177351
650;1.175820
651;1.174292
652;1.172769
653;1.181176
654;1.179648
655;1.178125
656;1.176605
657;1.175090
658;1.173580
659;1.181922
660;1.180407
661;1.188720
662;1.187201
663;1.185686
664;1.184175
665;1.182668
666;1.181165
667;1.179667
668;1.178172
669;1.176681
670;1.175195
671;1.173712
672;1.172234
673;1.180435
674;1.178953
675;1.177474
676;1.175999
677;1.184156
678;1.182677
679;1.181202
680;1.179731
681;1.178265
682;1.176802
683;1.184898
684;1.183431
685;1.181968
686;1.180508
687;1.179053
688;1.177601
689;1.176154
690;1.174710
691;1.182732
692;1.181284
693;1.179839
694;1.178399
695;1.176963
696;1.175530
697;1.174101
698;1.172675
699;1.171254
700;1.169836
701;1.177769
702;1.176347
703;1.174929
704;1.173514
705;1.172103
706;1.170696
707;1.169293
708;1.167893
709;1.175754
710;1.174350
711;1.172950
712;1.171553
713;1.170160
714;1.168770
715;1.167384
716;1.166002
717;1.164623
718;1.163247
719;1.171024
720;1.169645
721;1.168269
722;1.166896
723;1.165527
724;1.164162
725;1.162800
726;1.161441
727;1.169149
728;1.167787
729;1.166428
730;1.165072
731;1.163720
732;1.162371
733;1.170026
734;1.168673
735;1.167324
736;1.165978
737;1.164636
738;1.163296
739;1.170899
740;1.169556
741;1.168216
742;1.166880
743;1.174444
744;1.173104
745;1.171767
746;1.170434
747;1.169104
748;1.167777
749;1.166453
750;1.165133
751;1.172632
752;1.171308
753;1.169988
754;1.168670
755;1.167356
756;1.166044
757;1.173494
758;1.172179
759;1.170867
760;1.169559
761;1.176972
762;1.175660
763;1.174351
764;1.173045
765;1.171743
766;1.170443
767;1.169147
768;1.167854
769;1.175205
770;1.173908
771;1.172614
772;1.171324
773;1.178639
774;1.177345
775;1.176054
776;1.174767
777;1.173482
778;1.172200
779;1.170921
780;1.169645
781;1.168372
782;1.167102
783;1.165835
784;1.164571
785;1.163310
786;1.162052
787;1.169270
788;1.168009
789;1.166750
790;1.165494
791;1.164242
792;1.162992
793;1.161745
794;1.160501
795;1.159259
796;1.158021
797;1.165168
798;1.163926
799;1.162687
800;1.161451
801;1.160218
802;1.158988
803;1.157760
804;1.156535
805;1.155313
806;1.154094
807;1.152877
808;1.151664
809;1.158729
810;1.157512
811;1.164557
812;1.163337
813;1.162119
814;1.160905
815;1.159693
816;1.158483
817;1.157277
818;1.156073
819;1.154872
820;1.153673
821;1.160651
822;1.159449
823;1.166407
824;1.165202
825;1.164000
826;1.162800
827;1.169727
828;1.168524
829;1.175431
830;1.174225
831;1.173022
832;1.171822
833;1.170624
834;1.169429
835;1.168237
836;1.167047
837;1.165860
838;1.164675
839;1.171517
840;1.170329
841;1.169144
842;1.167962
843;1.166782
844;1.165605
845;1.164430
846;1.163257
847;1.162088
848;1.160920
849;1.159756
850;1.158594
851;1.157434
852;1.156277
853;1.163034
854;1.161873
855;1.160716
856;1.159560
857;1.166288
858;1.165130
859;1.171839
860;1.170678
861;1.169519
862;1.168363
863;1.175043
864;1.173884
865;1.172728
866;1.171574
867;1.170422
868;1.169273
869;1.168126
870;1.166982
871;1.165840
872;1.164700
873;1.163563
874;1.162428
875;1.161296
876;1.160165
877;1.166765
878;1.165632
879;1.164501
880;1.163373
881;1.169944
882;1.168813
883;1.175367
884;1.174233
885;1.173102
886;1.171973
887;1.178498
888;1.177367
889;1.176237
890;1.175110
891;1.173985
892;1.172863
893;1.171743
894;1.170625
895;1.169509
896;1.168396
897;1.167285
898;1.166176
899;1.165070
900;1.163965
901;1.162863
902;1.161763
903;1.160666
904;1.159570
905;1.158477
906;1.157386
907;1.163806
908;1.162712
909;1.161621
910;1.160532
911;1.166925
912;1.165833
913;1.164743
914;1.163656
915;1.162571
916;1.161488
917;1.160407
918;1.159328
919;1.165676
920;1.164594
921;1.163515
922;1.162438
923;1.161363
924;1.160290
925;1.159219
926;1.158150
927;1.157084
928;1.156019
929;1.162313
930;1.161246
931;1.160181
932;1.159119
933;1.158058
934;1.156999
935;1.155943
936;1.154888
937;1.161138
938;1.160081
939;1.159026
940;1.157973
941;1.164199
942;1.163143
943;1.162090
944;1.161038
945;1.159989
946;1.158942
947;1.165133
948;1.164083
949;1.163036
950;1.161990
951;1.160946
952;1.159904
953;1.166063
954;1.165018
955;1.163976
956;1.162936
957;1.161898
958;1.160862
959;1.159827
960;1.158795
961;1.157765
962;1.156736
963;1.155710
964;1.154685
965;1.153663
966;1.152642
967;1.158733
968;1.157710
969;1.156688
970;1.155669
971;1.161736
972;1.160714
973;1.159695
974;1.158677
975;1.157661
976;1.156647
977;1.162682
978;1.161666
979;1.160651
980;1.159639
981;1.158628
982;1.157620
983;1.163623
984;1.162612
985;1.161603
986;1.160595
987;1.159590
988;1.158586
989;1.157585
990;1.156585
991;1.162548
992;1.161546
993;1.160546
994;1.159547
995;1.158551
996;1.157556
997;1.163489
998;1.162492
999;1.161496
1000;1.160503
1001;1.159511
1002;1.158522
1003;1.157534
1004;1.156547
1005;1.155563
1006;1.154580
1007;1.153600
1008;1.152621
1009;1.158498
1010;1.157517
1011;1.156538
1012;1.155560
1013;1.161416
1014;1.160436
1015;1.159458
1016;1.158481
1017;1.157506
1018;1.156534
1019;1.162360
1020;1.161385
1021;1.167197
1022;1.166220
1023;1.165244
1024;1.164271
1025;1.163299
1026;1.162328
1027;1.161360
1028;1.160393
1029;1.159428
1030;1.158464
1031;1.164232
1032;1.163266
1033;1.169021
1034;1.168053
1035;1.167087
1036;1.166123
1037;1.165160
1038;1.164199
1039;1.169925
1040;1.168962
1041;1.168001
1042;1.167041
1043;1.166083
1044;1.165127
1045;1.164172
1046;1.163219
1047;1.162268
1048;1.161319
1049;1.167001
1050;1.166050
1051;1.171719
1052;1.170766
1053;1.169813
1054;1.168863
1055;1.167914
1056;1.166967
1057;1.166021
1058;1.165078
1059;1.164135
1060;1.163195
1061;1.168822
1062;1.167879
1063;1.173494
1064;1.172549
1065;1.171606
1066;1.170665
1067;1.169725
1068;1.168787
1069;1.174374
1070;1.173434
1071;1.172495
1072;1.171558
1073;1.170623
1074;1.169689
1075;1.168757
1076;1.167826
1077;1.166897
1078;1.165970
1079;1.165044
1080;1.164119
1081;1.163197
1082;1.162275
1083;1.161356
1084;1.160438
1085;1.159521
1086;1.158606
1087;1.164124
1088;1.163207
1089;1.162292
1090;1.161378
1091;1.166877
1092;1.165961
1093;1.171448
1094;1.170530
1095;1.169614
1096;1.168699
1097;1.174167
1098;1.173251
1099;1.172335
1100;1.171422
1101;1.170510
1102;1.169599
1103;1.175042
1104;1.174129
1105;1.173218
1106;1.172309
1107;1.171401
1108;1.170494
1109;1.175911
1110;1.175003
1111;1.174096
1112;1.173191
1113;1.172287
1114;1.171385
1115;1.170484
1116;1.169584
1117;1.174970
1118;1.174068
1119;1.173169
1120;1.172270
1121;1.171373
1122;1.170478
1123;1.175839
1124;1.174941
1125;1.174046
1126;1.173151
1127;1.172258
1128;1.171367
1129;1.176703
1130;1.175810
1131;1.174918
1132;1.174027
1133;1.173139
1134;1.172251
1135;1.171365
1136;1.170480
1137;1.169597
1138;1.168715
1139;1.167835
1140;1.166956
1141;1.166079
1142;1.165203
1143;1.164328
1144;1.163455
1145;1.162583
1146;1.161712
1147;1.160843
1148;1.159975
1149;1.159109
1150;1.158244
1151;1.163504
1152;1.162638
1153;1.167887
1154;1.167018
1155;1.166151
1156;1.165285
1157;1.164421
1158;1.163558
1159;1.162696
1160;1.161836
1161;1.160977
1162;1.160119
1163;1.165332
1164;1.164473
1165;1.163615
1166;1.162758
1167;1.161903
1168;1.161049
1169;1.160196
1170;1.159345
1171;1.164529
1172;1.163676
1173;1.162824
1174;1.161974
1175;1.161125
1176;1.160277
1177;1.159431
1178;1.158585
1179;1.157742
1180;1.156899
1181;1.162048
1182;1.161204
1183;1.160361
1184;1.159519
1185;1.158679
1186;1.157840
1187;1.162966
1188;1.162126
1189;1.161286
1190;1.160448
1191;1.159611
1192;1.158776
1193;1.163880
1194;1.163042
1195;1.162206
1196;1.161372
1197;1.160538
1198;1.159706
1199;1.158875
1200;1.158046
1201;1.163122
1202;1.162291
1203;1.161461
1204;1.160632
1205;1.159804
1206;1.158978
1207;1.158153
1208;1.157330
1209;1.156507
1210;1.155686
1211;1.154866
1212;1.154047
1213;1.159084
1214;1.158263
1215;1.157444
1216;1.156626
1217;1.161647
1218;1.160828
1219;1.160009
1220;1.159192
1221;1.158376
1222;1.157562
1223;1.162561
1224;1.161745
1225;1.160930
1226;1.160116
1227;1.159304
1228;1.158492
1229;1.163470
1230;1.162657
1231;1.167626
1232;1.166811
1233;1.165998
1234;1.165186
1235;1.164375
1236;1.163565
1237;1.168513
1238;1.167701
1239;1.166891
1240;1.166082
1241;1.165274
1242;1.164468
1243;1.163662
1244;1.162858
1245;1.162055
1246;1.161253
1247;1.160453
1248;1.159653
1249;1.164564
1250;1.163763
1251;1.162963
1252;1.162164
1253;1.161367
1254;1.160570
1255;1.159775
1256;1.158981
1257;1.158188
1258;1.157397
1259;1.162276
1260;1.161482
1261;1.160690
1262;1.159899
1263;1.159109
1264;1.158321
1265;1.157533
1266;1.156747
1267;1.155962
1268;1.155178
1269;1.154395
1270;1.153613
1271;1.152832
1272;1.152053
1273;1.151274
1274;1.150497
1275;1.149721
1276;1.148946
1277;1.153772
1278;1.152996
1279;1.157814
1280;1.157035
1281;1.156258
1282;1.155482
1283;1.160286
1284;1.159509
1285;1.158732
1286;1.157957
1287;1.157183
1288;1.156410
1289;1.161194
1290;1.160419
1291;1.165195
1292;1.164419
1293;1.163644
1294;1.162870
1295;1.162097
1296;1.161326
1297;1.166082
1298;1.165308
1299;1.164536
1300;1.163766
1301;1.168508
1302;1.167735
1303;1.172468
1304;1.171695
1305;1.170922
1306;1.170150
1307;1.174870
1308;1.174097
1309;1.173325
1310;1.172554
1311;1.171784
1312;1.171015
1313;1.170247
1314;1.169481
1315;1.168715
1316;1.167951
1317;1.167187
1318;1.166425
1319;1.171111
1320;1.170347
1321;1.175024
1322;1.174259
1323;1.173495
1324;1.172732
1325;1.171970
1326;1.171209
1327;1.175868
1328;1.175106
1329;1.174344
1330;1.173584
1331;1.172825
1332;1.172067
1333;1.171310
1334;1.170554
1335;1.169798
1336;1.169045
1337;1.168292
1338;1.167540
1339;1.166789
1340;1.166039
1341;1.165290
1342;1.164542
1343;1.163796
1344;1.163050
1345;1.162305
1346;1.161561
1347;1.160819
1348;1.160077
1349;1.159336
1350;1.158597
1351;1.157858
1352;1.157120
1353;1.156384
1354;1.155648
1355;1.154914
1356;1.154180
1357;1.153447
1358;1.152716
1359;1.151985
1360;1.151255
1361;1.155828
1362;1.155097
1363;1.154367
1364;1.153638
1365;1.152910
1366;1.152183
1367;1.156739
1368;1.156010
1369;1.155283
1370;1.154556
1371;1.153831
1372;1.153106
1373;1.157644
1374;1.156918
1375;1.156193
1376;1.155469
1377;1.154746
1378;1.154024
1379;1.153303
1380;1.152583
1381;1.157100
1382;1.156378
1383;1.155657
1384;1.154938
1385;1.154219
1386;1.153502
1387;1.152785
1388;1.152069
1389;1.151354
1390;1.150640
1391;1.149927
1392;1.149215
1393;1.148504
1394;1.147794
1395;1.147085
1396;1.146377
1397;1.145669
1398;1.144963
1399;1.149435
1400;1.148728
1401;1.148021
1402;1.147315
1403;1.146610
1404;1.145906
1405;1.145203
1406;1.144501
1407;1.143799
1408;1.143099
1409;1.147546
1410;1.146844
1411;1.146143
1412;1.145443
1413;1.144744
1414;1.144046
1415;1.143349
1416;1.142653
1417;1.141958
1418;1.141263
1419;1.140570
1420;1.139877
1421;1.139186
1422;1.138495
1423;1.142907
1424;1.142215
1425;1.141524
1426;1.140834
1427;1.145234
1428;1.144543
1429;1.148936
1430;1.148243
1431;1.147551
1432;1.146860
1433;1.151241
1434;1.150549
1435;1.149857
1436;1.149166
1437;1.148477
1438;1.147788
1439;1.152153
1440;1.151463
1441;1.150774
1442;1.150085
1443;1.149398
1444;1.148711
1445;1.148026
1446;1.147341
1447;1.151686
1448;1.151000
1449;1.150315
1450;1.149630
1451;1.153964
1452;1.153278
1453;1.157605
1454;1.156918
1455;1.156232
1456;1.155547
1457;1.154863
1458;1.154179
1459;1.158490
1460;1.157806
1461;1.157122
1462;1.156439
1463;1.155757
1464;1.155076
1465;1.154396
1466;1.153716
1467;1.153038
1468;1.152360
1469;1.151683
1470;1.151007
1471;1.155290
1472;1.154613
1473;1.153936
1474;1.153261
1475;1.152586
1476;1.151912
1477;1.151239
1478;1.150567
1479;1.149895
1480;1.149225
1481;1.153485
1482;1.152813
1483;1.157066
1484;1.156393
1485;1.155721
1486;1.155049
1487;1.159291
1488;1.158619
1489;1.162853
1490;1.162180
1491;1.161507
1492;1.160835
1493;1.165059
1494;1.164386
1495;1.163714
1496;1.163042
1497;1.162371
1498;1.161702
1499;1.165911
1500;1.165240
1501;1.164570
1502;1.163900
1503;1.163232
1504;1.162564
1505;1.161897
1506;1.161231
1507;1.160566
1508;1.159901
1509;1.159238
1510;1.158575
1511;1.162757
1512;1.162093
1513;1.161430
1514;1.160768
1515;1.160106
1516;1.159445
1517;1.158785
1518;1.158126
1519;1.157468
1520;1.156810
1521;1.156154
1522;1.155498
1523;1.159654
1524;1.158997
1525;1.158341
1526;1.157685
1527;1.157030
1528;1.156377
1529;1.155723
1530;1.155071
1531;1.159209
1532;1.158556
1533;1.157903
1534;1.157251
1535;1.156600
1536;1.155950
1537;1.155300
1538;1.154651
1539;1.154003
1540;1.153356
1541;1.152709
1542;1.152064
1543;1.156177
1544;1.155530
1545;1.154884
1546;1.154238
1547;1.153594
1548;1.152950
1549;1.157049
1550;1.156404
1551;1.155760
1552;1.155117
1553;1.159206
1554;1.158561
1555;1.157917
1556;1.157274
1557;1.156632
1558;1.155991
1559;1.160066
1560;1.159423
1561;1.158782
1562;1.158141
1563;1.157500
1564;1.156861
1565;1.156222
1566;1.155584
1567;1.159642
1568;1.159003
1569;1.158364
1570;1.157727
1571;1.161775
1572;1.161136
1573;1.160498
1574;1.159861
1575;1.159225
1576;1.158589
1577;1.157954
1578;1.157320
1579;1.161350
1580;1.160715
1581;1.160081
1582;1.159447
1583;1.163468
1584;1.162833
1585;1.162199
1586;1.161565
1587;1.160933
1588;1.160301
1589;1.159670
1590;1.159039
1591;1.158409
1592;1.157781
1593;1.157152
1594;1.156525
1595;1.155898
1596;1.155272
1597;1.159265
1598;1.158638
1599;1.158012
1600;1.157386
1601;1.161370
1602;1.160743
1603;1.160117
1604;1.159492
1605;1.158867
1606;1.158243
1607;1.162214
1608;1.161589
1609;1.165553
1610;1.164928
1611;1.164302
1612;1.163678
1613;1.167633
1614;1.167007
1615;1.166383
1616;1.165759
1617;1.165135
1618;1.164513
1619;1.168455
1620;1.167831
1621;1.171768
1622;1.171143
1623;1.170519
1624;1.169896
1625;1.169273
1626;1.168651
1627;1.172575
1628;1.171952
1629;1.171330
1630;1.170708
1631;1.170088
1632;1.169467
1633;1.168848
1634;1.168229
1635;1.167611
1636;1.166994
1637;1.170898
1638;1.170280
1639;1.169663
1640;1.169046
1641;1.168430
1642;1.167814
1643;1.167199
1644;1.166585
1645;1.165972
1646;1.165359
1647;1.164747
1648;1.164135
1649;1.163525
1650;1.162915
1651;1.162305
1652;1.161697
1653;1.161089
1654;1.160482
1655;1.159875
1656;1.159269
1657;1.163137
1658;1.162530
1659;1.161924
1660;1.161319
1661;1.160714
1662;1.160110
1663;1.163966
1664;1.163360
1665;1.162756
1666;1.162152
1667;1.165999
1668;1.165394
1669;1.169236
1670;1.168630
1671;1.168025
1672;1.167420
1673;1.166817
1674;1.166214
1675;1.165611
1676;1.165009
1677;1.164408
1678;1.163808
1679;1.163208
1680;1.162609
1681;1.162010
1682;1.161412
1683;1.160815
1684;1.160218
1685;1.159623
1686;1.159027
1687;1.158433
1688;1.157839
1689;1.157245
1690;1.156653
1691;1.156061
1692;1.155469
1693;1.159270
1694;1.158678
1695;1.158086
1696;1.157495
1697;1.161287
1698;1.160695
1699;1.164481
1700;1.163888
1701;1.163296
1702;1.162704
1703;1.162113
1704;1.161523
1705;1.160933
1706;1.160344
1707;1.159756
1708;1.159168
1709;1.162936
1710;1.162348
1711;1.161759
1712;1.161172
1713;1.160585
1714;1.159999
1715;1.159413
1716;1.158828
1717;1.158244
1718;1.157660
1719;1.157077
1720;1.156495
1721;1.160242
1722;1.159659
1723;1.163401
1724;1.162817
1725;1.162233
1726;1.161650
1727;1.161068
1728;1.160486
1729;1.159905
1730;1.159324
1731;1.158744
1732;1.158165
1733;1.161890
1734;1.161309
1735;1.160730
1736;1.160151
1737;1.159572
1738;1.158994
1739;1.158417
1740;1.157841
1741;1.161551
1742;1.160974
1743;1.160397
1744;1.159820
1745;1.159245
1746;1.158670
1747;1.162369
1748;1.161793
1749;1.161218
1750;1.160643
1751;1.160069
1752;1.159495
1753;1.163183
1754;1.162609
1755;1.162035
1756;1.161462
1757;1.160889
1758;1.160317
1759;1.163994
1760;1.163421
1761;1.162849
1762;1.162277
1763;1.161706
1764;1.161135
1765;1.160566
1766;1.159996
1767;1.159428
1768;1.158859
1769;1.158292
1770;1.157725
1771;1.157159
1772;1.156593
1773;1.156028
1774;1.155463
1775;1.154899
1776;1.154336
1777;1.157984
1778;1.157420
1779;1.156856
1780;1.156293
1781;1.155730
1782;1.155168
1783;1.158806
1784;1.158243
1785;1.157681
1786;1.157119
1787;1.160748
1788;1.160186
1789;1.163810
1790;1.163247
1791;1.162684
1792;1.162122
1793;1.161560
1794;1.160999
1795;1.160439
1796;1.159879
1797;1.159319
1798;1.158761
1799;1.158202
1800;1.157645
1801;1.161250
1802;1.160691
1803;1.160134
1804;1.159576
1805;1.159019
1806;1.158463
1807;1.157908
1808;1.157353
1809;1.156798
1810;1.156244
1811;1.159833
1812;1.159278
1813;1.158724
1814;1.158170
1815;1.157617
1816;1.157065
1817;1.156513
1818;1.155961
1819;1.155411
1820;1.154860
1821;1.154311
1822;1.153761
1823;1.157331
1824;1.156781
1825;1.156232
1826;1.155683
1827;1.155135
1828;1.154587
1829;1.154040
1830;1.153493
1831;1.157050
1832;1.156502
1833;1.155955
1834;1.155409
1835;1.154863
1836;1.154318
1837;1.153773
1838;1.153229
1839;1.152685
1840;1.152142
1841;1.151599
1842;1.151057
1843;1.150516
1844;1.149975
1845;1.149434
1846;1.148894
1847;1.152427
1848;1.151886
1849;1.151346
1850;1.150807
1851;1.150268
1852;1.149729
1853;1.149191
1854;1.148653
1855;1.148117
1856;1.147580
1857;1.147044
1858;1.146509
1859;1.145974
1860;1.145440
1861;1.148952
1862;1.148416
1863;1.147882
1864;1.147348
1865;1.146814
1866;1.146281
1867;1.149783
1868;1.149249
1869;1.148716
1870;1.148183
1871;1.151678
1872;1.151144
1873;1.154634
1874;1.154100
1875;1.153566
